run_time,train_table,roc_auc,log_loss,baseline_hr_rate,top10_hr_rate,top1_hr_rate,top10_lift,top1_lift,features
2026-03-27 22:49:00,train_table_2021_2026_full.parquet,pct_80_20_fallback,0.6676061014791856,0.32512780081388704,0.10764044031032942,0.22116165718927702,0.3225152129817444,2.0546335239029476,2.9962271805273835,116,,,
2026-03-28 03:14:17,train_table_2021_2026_full.parquet,pct_80_20_fallback,0.6676061014791856,0.32512780081388704,0.10764044031032942,0.22116165718927702,0.3225152129817444,2.0546335239029476,2.9962271805273835,116,,,
2026-03-28 03:17:01,train_table_2021_2026_full.parquet,pct_80_20_fallback,0.6676061014791856,0.32512780081388704,0.10764044031032942,0.22116165718927702,0.3225152129817444,2.0546335239029476,2.9962271805273835,116,,,
2026-04-04 10:53:07,train_table_2021_2026_full.parquet,pct_80_20_fallback,0.6676061014791856,0.32512780081388704,0.10764044031032942,0.22116165718927702,0.3225152129817444,2.0546335239029476,2.9962271805273835,116,528,7.905,4.295
2026-04-04 10:59:06,train_table_2021_2026_full.parquet,pct_80_20_fallback,0.6676061014791856,0.32512780081388704,0.10764044031032942,0.22116165718927702,0.3225152129817444,2.0546335239029476,2.9962271805273835,116,528,7.905,4.295
2026-04-04 11:32:51,train_table_2021_2026_full.parquet,pct_80_20_fallback,0.6676061014791856,0.32512780081388704,0.10764044031032942,0.22116165718927702,0.3225152129817444,2.0546335239029476,2.9962271805273835,116,528,7.905,4.295
2026-04-04 11:42:50,train_table_2021_2026_full.parquet,pct_80_20_fallback,0.6676061014791856,0.32512780081388704,0.10764044031032942,0.22116165718927702,0.3225152129817444,2.0546335239029476,2.9962271805273835,116,528,7.905,4.295
2026-04-04 11:49:19,train_table_2021_2026_full.parquet,pct_80_20_fallback,0.6676061014791856,0.32512780081388704,0.10764044031032942,0.22116165718927702,0.3225152129817444,2.0546335239029476,2.9962271805273835,116,528,7.905,4.295
2026-04-04 13:49:22,train_table_2021_2026_full.parquet,pct_80_20_fallback,0.6686844799318422,0.32515797393668944,0.10764044031032942,0.22014622258326563,0.3265720081135903,2.045199944821667,3.033915572735275,184,528,7.905,4.295
2026-04-06 15:31:01,train_table_2021_2026_full.parquet,pct_80_20_fallback,0.6686844799318422,0.32515797393668944,0.10764044031032942,0.22014622258326563,0.3265720081135903,2.045199944821667,3.033915572735275,184,2108,4.907,0.796
2026-04-06 19:41:18,train_table_2021_2026_full.parquet,pct_80_20_fallback,0.6686844799318422,0.32515797393668944,0.10764044031032942,0.22014622258326563,0.3265720081135903,2.045199944821667,3.033915572735275,184,2108,4.907,0.796
2026-04-08 19:16:25,train_table_2021_2026_full.parquet,pct_80_20_fallback,0.6425417698351966,0.32980642758419837,0.10764044031032942,0.2028838342810723,0.2738336713995943,1.8848291004398938,2.543966474032684,183,2600,4.054,1.215
2026-04-12 18:47:21,train_table_2021_2026_full.parquet,pct_80_20_fallback,0.6427550613772237,0.3296493337219887,0.10764044031032942,0.20491470349309504,0.26369168356997974,1.9036962586024555,2.449745493512955,174,2600,4.054,1.215
2026-04-13 20:12:10,train_table_2021_2026_full.parquet,pct_80_20_fallback,0.6427946325740301,0.3296896638373748,0.10764044031032942,0.20735174654752234,0.2738336713995943,1.9263368483975292,2.543966474032684,171,3382,4.629,2.347
2026-04-15 20:10:08,train_table_2021_2026_full.parquet,pct_80_20_fallback,0.6427946325740301,0.3296896638373748,0.10764044031032942,0.20735174654752234,0.2738336713995943,1.9263368483975292,2.543966474032684,171,4116,3.288,1.265
2026-04-15 20:30:17,train_table_2021_2026_full.parquet,pct_80_20_fallback,0.6427946325740301,0.3296896638373748,0.10764044031032942,0.20735174654752234,0.2738336713995943,1.9263368483975292,2.543966474032684,171,4116,3.288,1.265
2026-04-21 21:35:08,train_table_2021_2026_full.parquet,pct_80_20_fallback,0.6389365525350043,0.33026175533197843,0.10764044031032942,0.20268074735987002,0.23935091277890466,1.8829423846236377,2.2236151402656055,162,4116,3.288,1.265
2026-04-26 15:41:11,train_table_2021_2026_full.parquet,pct_80_20_fallback,0.6401283111622982,0.33005135733957985,0.10764044031032942,0.20227457351746547,0.25760649087221094,1.8791689529911255,2.3932129052011173,174,4116,3.288,1.265
2026-04-26 15:43:52,train_table_2021_2026_full.parquet,pct_80_20_fallback,0.6427946325740301,0.3296896638373748,0.10764044031032942,0.20735174654752234,0.2738336713995943,1.9263368483975292,2.543966474032684,171,4116,3.288,1.265
